Marca,Modelo,Ano_Fabricacao,Ano_Modelo,Quilometragem,Combustivel,Cambio,Cor,Num_Portas,Estado_Venda,Preco_Listagem,Foi_Vendido
Nissan,Frontier,2022,2022,34765,Flex,Manual,Marrom,4,SP,50542,1
Hyundai,Creta,2019,2019,72372,Flex,Manual,Vermelho,4,CE,31192,1
Renault,Kwid,2007,2008,287353,Flex,Automático,Preto,4,SP,10000,0
Renault,Clio,2025,2025,1538,Flex,CVT,Vermelho,4,SC,60838,1
Peugeot,208,2024,2025,1606,Flex,Manual,Vermelho,4,BA,61588,1
Toyota,Yaris,2019,2020,114194,Flex,Manual,Vermelho,4,GO,38945,0
Citroën,C3,2014,2015,176320,Gasolina,Manual,Vermelho,4,BA,10000,1
Hyundai,i30,2010,2011,140850,Flex,Manual,Vermelho,4,BA,12834,0
Peugeot,208,2014,2014,125986,Flex,Manual,Vermelho,4,GO,10000,0
Toyota,Hilux,2014,2014,199186,Flex,Manual,Branco,2,RS,10000,0
Honda,Civic,2005,2006,143037,Diesel,Automático,Cinza,2,RJ,13169,0
Toyota,Etios,2012,2013,103095,Etanol,Automático,Marrom,4,DF,25634,0
Ford,Focus,2018,2018,43871,Flex,Automático,Azul,4,RS,28492,0
Citroën,Aircross,2021,2021,51470,Flex,Manual,Marrom,4,SC,32199,1
Jeep,Commander,2020,2020,97771,Flex,Automático,Cinza,2,SC,37816,0
Peugeot,208,2021,2022,40098,Flex,Automático,Azul,4,ES,42234,1
Ford,Ka,2015,2015,68776,Flex,Manual,Cinza,2,PE,14693,0
Honda,HR-V,2025,2025,2317,Diesel,Automático,Vermelho,2,CE,95231,1
Chevrolet,Onix Plus,2011,2012,205298,Flex,Manual,Prata,4,SC,10000,0
Chevrolet,Onix,2012,2013,76999,Flex,Manual,Marrom,4,RS,17945,0
Fiat,Cronos,2018,2019,72678,Flex,Manual,Azul,4,GO,23385,0
Nissan,Frontier,2024,2025,1656,Flex,Manual,Branco,4,PE,64677,1
Renault,Sandero,2008,2009,164349,Gasolina,Automático,Azul,4,PE,10000,0
Nissan,Sentra,2019,2019,81188,Gasolina,Manual,Cinza,4,PE,28501,1
Renault,Oroch,2005,2005,208395,Flex,Automático,Branco,2,DF,10000,0
Fiat,Mobi,2022,2022,44790,Flex,Manual,Marrom,4,CE,29875,0
Jeep,Commander,2016,2016,134975,Gasolina,Automático,Cinza,4,RS,23697,0
Ford,Focus,2018,2019,71023,Flex,Manual,Azul,4,PR,30318,1
Fiat,Cronos,2018,2019,67676,Diesel,Automático,Prata,4,RJ,19671,1
Renault,Oroch,2022,2022,44416,Gasolina,Automático,Branco,4,PE,27519,1
Toyota,Corolla,2013,2013,156046,Flex,Automático,Marrom,4,PR,13629,1
Fiat,Punto,2013,2014,258808,Flex,Automático,Marrom,4,ES,10000,0
Ford,Fiesta,2008,2009,186948,Flex,Automático,Branco,4,RJ,10000,0
Citroën,Aircross,2016,2016,174922,Flex,Manual,Cinza,4,PE,10000,0
Ford,Ka,2017,2018,76792,Flex,Automático,Prata,2,GO,18968,0
Ford,Ranger,2025,2025,1101,Flex,Manual,Branco,4,BA,66823,1
Fiat,Argo,2011,2012,159048,Flex,Manual,Preto,4,RS,10000,0
Jeep,Renegade,2020,2021,46965,Diesel,Manual,Cinza,4,MG,52199,1
Peugeot,208,2014,2014,140111,Flex,Manual,Vermelho,4,BA,11579,0
Volkswagen,Fox,2012,2013,177935,Flex,Manual,Vermelho,4,DF,10000,0
Peugeot,3008,2016,2016,205856,Gasolina,Automático,Azul,4,MG,10000,0
Citroën,C4 Cactus,2017,2017,80036,Flex,Manual,Azul,4,MG,15729,0
Citroën,C3,2025,2025,2223,Flex,Manual,Vermelho,4,MG,63470,1
Nissan,Sentra,2025,2025,1512,Flex,Automático,Preto,4,PR,80044,1
Ford,Focus,2018,2019,78024,Flex,Manual,Prata,2,DF,25641,1
Ford,Ranger,2011,2012,104818,Flex,Manual,Preto,4,SP,13350,0
Hyundai,i30,2007,2008,180463,Flex,Manual,Vermelho,4,ES,10000,0
Hyundai,HB20S,2006,2006,329685,Diesel,Automático,Prata,4,ES,10000,0
Volkswagen,Virtus,2024,2024,15372,Flex,Manual,Vermelho,4,MG,53454,1
Citroën,Aircross,2020,2021,36996,Diesel,Manual,Azul,4,MG,29849,1
Honda,City,2024,2025,817,Flex,Manual,Prata,4,MG,110530,0
Jeep,Renegade,2010,2010,110456,Flex,Manual,Branco,2,GO,15484,0
Citroën,C3,2008,2009,191379,Gasolina,Manual,Prata,4,SC,10000,0
Honda,Civic,2016,2016,151030,Flex,Manual,Marrom,2,GO,19195,0
Citroën,C3,2008,2009,209753,Flex,Automático,Prata,2,SP,10000,0
Chevrolet,Cruze,2015,2015,89527,Flex,Automático,Vermelho,2,ES,11120,0
Citroën,Aircross,2007,2007,302641,Flex,CVT,Azul,4,RJ,10000,0
Renault,Sandero,2020,2021,32001,Flex,Manual,Preto,2,SC,30785,0
Fiat,Punto,2017,2017,67607,Flex,Manual,Branco,2,DF,17972,1
Toyota,Corolla,2010,2010,233640,Flex,CVT,Vermelho,2,PE,10000,0
Chevrolet,Prisma,2005,2006,182704,Diesel,CVT,Vermelho,2,SC,10000,0
Hyundai,i30,2015,2015,170474,Flex,Manual,Azul,4,MG,11130,0
Volkswagen,Jetta,2007,2008,131119,Flex,Manual,Vermelho,4,GO,10000,1
Volkswagen,Virtus,2016,2017,56947,Flex,Manual,Cinza,4,GO,18940,1
Volkswagen,Saveiro,2016,2017,80038,Flex,Automático,Azul,2,SP,16077,0
Fiat,Toro,2007,2008,92611,Flex,Manual,Cinza,4,PR,10000,0
Chevrolet,S10,2021,2021,101575,Flex,Automático,Prata,4,BA,33038,1
Hyundai,HB20S,2008,2008,185375,Diesel,Manual,Cinza,4,BA,10000,0
Nissan,Sentra,2025,2025,2057,Gasolina,Manual,Marrom,4,SC,93233,0
Ford,Focus,2007,2007,444349,Flex,Manual,Cinza,4,SP,10000,0
Hyundai,Creta,2005,2005,183899,Flex,Automático,Preto,4,BA,10000,0
Citroën,C4 Cactus,2017,2017,114168,Flex,Manual,Prata,2,RS,12093,1
Citroën,Aircross,2023,2023,14813,Flex,Manual,Vermelho,4,RJ,41565,1
Toyota,Etios,2007,2007,283644,Flex,Automático,Vermelho,2,SC,10000,0
Jeep,Renegade,2011,2011,179282,Diesel,Automático,Vermelho,4,RJ,10000,0
Chevrolet,Cobalt,2005,2006,210245,Diesel,Manual,Branco,2,RJ,10000,0
Hyundai,Creta,2017,2018,148411,Flex,Manual,Preto,4,ES,22370,0
Volkswagen,Gol,2023,2024,15097,Flex,Automatizado,Vermelho,4,GO,60895,1
Renault,Captur,2021,2022,37013,Flex,CVT,Marrom,4,DF,36077,1
Hyundai,Creta,2015,2015,183948,Flex,Automático,Azul,4,BA,10000,0
Hyundai,Tucson,2011,2012,141309,Flex,Automático,Branco,4,ES,12515,1
Renault,Logan,2018,2019,91040,Flex,Automático,Azul,4,MG,21839,1
Renault,Logan,2012,2013,156029,Flex,Automático,Preto,4,PE,10000,0
Nissan,March,2020,2021,35257,Flex,Manual,Preto,2,SP,53013,1
Hyundai,HB20,2025,2025,1856,Flex,Automático,Cinza,2,MG,81821,1
Renault,Sandero,2014,2014,62547,Flex,Manual,Vermelho,4,DF,17434,0
Renault,Logan,2019,2020,94330,Flex,Manual,Branco,2,SC,21852,1
Jeep,Renegade,2012,2012,213732,Flex,Manual,Azul,2,GO,10000,0
Chevrolet,Prisma,2006,2007,214535,Flex,Manual,Branco,4,RS,10000,0
Toyota,Hilux,2009,2009,163314,Flex,Manual,Marrom,4,RS,10000,0
Honda,WR-V,2024,2024,5987,Flex,Manual,Preto,4,PE,117183,1
Nissan,Versa,2012,2013,98100,Gasolina,Manual,Marrom,4,CE,21715,0
Toyota,Corolla,2008,2009,267035,Flex,Automático,Prata,4,GO,10000,0
Hyundai,Creta,2024,2024,9771,Flex,Manual,Vermelho,2,SC,61900,0
Peugeot,2008,2006,2006,354577,Flex,Manual,Prata,4,BA,10000,0
Volkswagen,Gol,2006,2006,330553,Flex,CVT,Branco,4,GO,10000,0
Jeep,Compass,2023,2024,12708,Flex,Manual,Vermelho,4,MG,89855,1
Hyundai,HB20,2025,2025,1822,Gasolina,Automático,Preto,4,BA,96888,1
Fiat,Toro,2009,2009,241211,Flex,Manual,Cinza,4,SP,10000,0
Volkswagen,Gol,2012,2013,198007,Flex,Automático,Preto,4,BA,10000,0
Ford,Ranger,2006,2006,384702,Diesel,Manual,Prata,4,ES,10000,0
Hyundai,i30,2025,2025,1021,Flex,CVT,Azul,4,RJ,86655,1
Renault,Oroch,2016,2016,154170,Etanol,Automático,Vermelho,2,SC,10000,0
Fiat,Strada,2007,2008,236527,Flex,Manual,Vermelho,4,GO,10000,0
Jeep,Renegade,2019,2020,38797,Flex,Manual,Marrom,4,SC,51277,1
Honda,Fit,2015,2015,211270,Flex,Manual,Azul,4,GO,10000,0
Chevrolet,Cobalt,2014,2014,127070,Flex,Automático,Prata,4,SP,13784,0
Toyota,RAV4,2015,2015,136671,Flex,Manual,Preto,4,PR,13781,0
Honda,CR-V,2014,2014,100313,Flex,Manual,Prata,4,ES,20682,0
Jeep,Renegade,2009,2010,198127,Diesel,Automático,Prata,4,BA,10000,0
Volkswagen,Voyage,2012,2012,124577,Flex,Manual,Preto,4,RS,10000,0
Hyundai,Creta,2009,2010,132065,Flex,CVT,Branco,4,CE,13467,0
Ford,EcoSport,2012,2013,170101,Flex,Manual,Azul,4,MG,10000,0
Ford,Focus,2025,2025,1100,Flex,Manual,Vermelho,4,PE,46967,1
Chevrolet,Montana,2025,2025,1876,Flex,Automático,Prata,4,BA,60277,1
Honda,CR-V,2008,2009,194490,Flex,CVT,Vermelho,2,PE,10000,0
Jeep,Compass,2021,2022,26449,Flex,Automático,Marrom,4,BA,75656,1
Ford,Focus,2007,2007,261171,Gasolina,Manual,Vermelho,4,MG,10000,0
Ford,Ranger,2010,2010,250099,Flex,Automático,Vermelho,2,DF,10000,0
Toyota,Corolla,2005,2005,325132,Flex,Manual,Vermelho,4,MG,10000,0
Jeep,Commander,2023,2023,25395,Gasolina,Automatizado,Cinza,4,RS,72923,0
Fiat,Argo,2020,2021,49484,Flex,Manual,Vermelho,4,ES,40101,0
Volkswagen,Voyage,2009,2010,115265,Gasolina,Manual,Branco,4,BA,10000,0
Volkswagen,Polo,2007,2007,166928,Flex,Automático,Branco,2,RS,10000,0
Toyota,RAV4,2006,2006,429902,Flex,Automático,Preto,4,DF,10000,0
Volkswagen,Up!,2014,2015,136578,Flex,Manual,Cinza,4,SC,10387,0
Peugeot,208,2025,2025,1320,Flex,Manual,Marrom,2,PE,72143,1
Volkswagen,Gol,2018,2018,67371,Flex,Automático,Azul,4,MG,20280,1
Fiat,Toro,2025,2025,983,Flex,Manual,Preto,4,CE,43470,1
Ford,EcoSport,2016,2016,171128,Flex,Automático,Marrom,4,MG,10000,0
Peugeot,208,2013,2014,101275,Flex,Automatizado,Vermelho,4,GO,14058,0
Peugeot,2008,2021,2021,45165,Flex,Automático,Cinza,4,RJ,37618,1
Hyundai,Tucson,2020,2020,77114,Flex,Manual,Prata,4,RS,40351,1
Ford,Focus,2018,2018,121384,Flex,Manual,Cinza,4,DF,14002,0
Citroën,C4 Cactus,2020,2020,85389,Etanol,Automático,Azul,4,SC,31607,0
Hyundai,Creta,2018,2019,94175,Flex,Automático,Preto,4,SP,30604,0
Jeep,Renegade,2013,2013,103772,Flex,Automático,Branco,4,GO,17277,0
Peugeot,2008,2018,2019,107677,Flex,Manual,Cinza,4,SP,17456,1
Honda,CR-V,2005,2006,253200,Flex,Automático,Vermelho,4,DF,10000,0
Nissan,March,2017,2017,116009,Flex,Automático,Cinza,4,RJ,25153,0
Volkswagen,Jetta,2022,2022,51798,Flex,Manual,Cinza,2,DF,26514,1
Citroën,C4 Cactus,2015,2015,120780,Flex,Automático,Azul,2,CE,16413,0
Nissan,Versa,2014,2015,90948,Flex,Automático,Marrom,4,RJ,20215,0
Volkswagen,T-Cross,2016,2017,158062,Flex,Manual,Preto,4,BA,12919,0
Honda,HR-V,2024,2024,10354,Flex,Manual,Vermelho,4,RS,79922,1
Renault,Clio,2021,2022,77177,Flex,CVT,Preto,4,GO,30943,0
Toyota,Corolla,2013,2014,205665,Flex,Manual,Prata,4,RS,10000,0
Nissan,Kicks,2019,2020,44887,Flex,Automático,Azul,4,GO,42491,1
Chevrolet,Prisma,2009,2010,146962,Flex,CVT,Preto,4,ES,10000,0
Hyundai,HB20,2023,2023,19672,Flex,Manual,Azul,4,CE,45777,1
Fiat,Argo,2012,2013,158871,Gasolina,Manual,Marrom,4,GO,10000,0
Fiat,Toro,2023,2023,15351,Flex,Manual,Prata,4,CE,30790,1
Citroën,C4 Cactus,2025,2025,1615,Flex,Manual,Vermelho,2,PR,68790,1
Renault,Oroch,2005,2005,397294,Gasolina,Manual,Preto,4,GO,10000,0
Honda,WR-V,2008,2008,300283,Flex,Manual,Marrom,4,ES,10000,0
Peugeot,208,2025,2025,839,Flex,CVT,Prata,4,RJ,74583,1
Toyota,RAV4,2018,2018,80950,Gasolina,Manual,Cinza,4,RJ,39570,0
Volkswagen,Amarok,2019,2020,61806,Diesel,CVT,Cinza,4,MG,27557,0
Toyota,Corolla,2023,2023,28440,Gasolina,Manual,Cinza,4,GO,81918,1
Toyota,Corolla,2009,2009,280039,Flex,Automático,Branco,4,MG,10000,0
Fiat,Pulse,2019,2020,80408,Flex,CVT,Marrom,4,MG,20047,0
Hyundai,i30,2023,2023,27432,Flex,Manual,Preto,2,RJ,61514,1
Jeep,Compass,2012,2013,172587,Flex,Manual,Branco,4,PE,11887,0
Jeep,Compass,2021,2021,36520,Flex,Automático,Azul,4,RJ,72497,1
Hyundai,HB20S,2014,2014,84681,Flex,Manual,Marrom,4,CE,23157,1
Fiat,Toro,2014,2015,83153,Flex,Automático,Cinza,4,RJ,18754,1
Volkswagen,Up!,2006,2006,249221,Gasolina,Manual,Preto,4,CE,10000,0
Peugeot,2008,2014,2015,134980,Gasolina,Manual,Preto,4,RJ,13010,0
Volkswagen,Virtus,2019,2020,71161,Gasolina,Automático,Marrom,2,BA,21978,1
Jeep,Compass,2019,2020,106095,Diesel,Automático,Prata,4,CE,53163,0
Honda,Fit,2017,2017,130639,Diesel,Automatizado,Cinza,4,GO,23826,0
Ford,Fiesta,2017,2018,61194,Flex,Manual,Branco,4,BA,32155,0
Nissan,Kicks,2005,2006,228290,Gasolina,Manual,Azul,2,GO,10000,0
Hyundai,i30,2007,2007,228964,Flex,Manual,Prata,4,MG,10000,0
Renault,Kwid,2017,2017,124730,Diesel,Automatizado,Prata,4,PR,17709,0
Honda,WR-V,2021,2021,55509,Flex,CVT,Vermelho,4,SC,63723,0
Honda,Civic,2008,2009,327397,Flex,Automático,Marrom,4,BA,10000,0
Renault,Captur,2006,2006,206616,Flex,Manual,Cinza,2,PE,10000,1
Ford,Focus,2008,2009,163347,Flex,Manual,Prata,4,RJ,10000,0
Toyota,Hilux,2013,2013,142305,Diesel,Manual,Preto,4,MG,15122,0
Honda,WR-V,2013,2014,115497,Flex,Automático,Branco,4,PE,16672,1
Honda,CR-V,2014,2015,124960,Gasolina,Automático,Cinza,4,PR,21277,1
Volkswagen,Gol,2022,2022,47900,Diesel,CVT,Preto,4,SC,42768,0
Peugeot,2008,2011,2011,181066,Diesel,Manual,Azul,4,PR,10000,0
Fiat,Strada,2014,2015,200905,Flex,Automático,Preto,4,GO,10000,1
Hyundai,Creta,2009,2009,175640,Flex,Automático,Vermelho,4,SC,10000,0
Honda,Fit,2020,2021,62013,Flex,Manual,Cinza,4,GO,52846,0
Honda,WR-V,2013,2013,150007,Gasolina,Automático,Preto,4,PR,14166,0
Honda,WR-V,2008,2008,349313,Gasolina,CVT,Branco,4,SP,10000,0
Fiat,Palio,2018,2018,88257,Flex,Automático,Marrom,2,MG,24376,0
Jeep,Compass,2015,2016,203858,Gasolina,Automático,Preto,2,PE,10000,1
Hyundai,HB20,2012,2013,198846,Flex,CVT,Preto,4,CE,10000,0
Volkswagen,Virtus,2009,2009,219733,Flex,Automatizado,Branco,2,SC,10000,0
Peugeot,2008,2005,2005,367637,Flex,Manual,Branco,2,MG,10000,0
Toyota,RAV4,2022,2023,23829,Flex,Manual,Vermelho,4,GO,75585,1
Jeep,Compass,2018,2019,105900,Gasolina,Automático,Marrom,4,DF,33650,0
Chevrolet,Montana,2008,2009,365225,Flex,Automático,Preto,4,RS,10000,0
Hyundai,Creta,2022,2023,42150,Flex,Automático,Azul,4,CE,55496,1
Renault,Captur,2025,2025,1591,Diesel,Manual,Preto,2,DF,54271,1
Volkswagen,Saveiro,2022,2022,47132,Gasolina,Automático,Marrom,4,ES,33228,1
Hyundai,Creta,2025,2025,1300,Flex,Manual,Azul,4,GO,67875,1
Toyota,Hilux,2020,2020,35902,Gasolina,Manual,Azul,4,BA,61284,1
Hyundai,Tucson,2018,2019,118743,Flex,Manual,Marrom,4,RS,26865,0
Jeep,Renegade,2023,2023,28569,Flex,Automatizado,Cinza,4,PE,60640,1
Renault,Duster,2019,2020,78752,Flex,Manual,Vermelho,4,PE,14629,1
Nissan,Kicks,2024,2025,1952,Diesel,Manual,Marrom,4,GO,68701,0
Citroën,C4 Cactus,2013,2014,130040,Flex,Automatizado,Azul,4,SP,12097,0
Toyota,Corolla,2011,2012,277122,Flex,Automático,Preto,4,RS,10000,0
Jeep,Renegade,2020,2020,122586,Flex,Manual,Vermelho,4,RS,37798,0
Jeep,Commander,2005,2006,203834,Flex,CVT,Vermelho,4,CE,10000,0
Volkswagen,Voyage,2009,2010,152532,Flex,Automático,Azul,4,ES,10000,0
Citroën,C4 Cactus,2014,2014,78435,Gasolina,CVT,Branco,2,GO,17570,0
Fiat,Cronos,2015,2015,165701,Flex,CVT,Marrom,2,CE,10000,0
Hyundai,Creta,2014,2014,190567,Flex,Automático,Azul,4,DF,10127,0
Peugeot,208,2023,2024,15486,Diesel,Automático,Marrom,4,SP,66559,1
Hyundai,HB20,2010,2011,150926,Flex,Manual,Marrom,2,RS,10448,0
Peugeot,2008,2017,2017,70646,Flex,Manual,Azul,4,RS,22834,1
Hyundai,i30,2019,2019,41078,Flex,Manual,Vermelho,4,GO,46369,1
Fiat,Pulse,2008,2008,238736,Flex,Manual,Prata,4,RS,10000,0
Volkswagen,Polo,2020,2021,37487,Flex,Automático,Marrom,2,CE,34120,1
Ford,Focus,2018,2018,104337,Etanol,Manual,Cinza,4,SP,21082,0
Jeep,Compass,2022,2023,44555,Flex,Manual,Cinza,4,PE,50271,1
Peugeot,2008,2005,2006,277273,Flex,Automático,Marrom,4,SP,10000,0
Toyota,Etios,2023,2024,15233,Flex,Automático,Azul,2,GO,87793,1
Hyundai,Tucson,2023,2024,17337,Flex,Manual,Branco,2,CE,53520,1
Chevrolet,Cobalt,2005,2005,225095,Flex,Manual,Azul,2,SP,10000,0
Hyundai,Tucson,2012,2013,106246,Flex,Manual,Branco,4,MG,20540,0
Chevrolet,S10,2008,2008,158769,Flex,Automático,Vermelho,2,GO,10000,0
Hyundai,Tucson,2007,2007,208618,Flex,Manual,Marrom,2,RJ,10000,0
Toyota,RAV4,2005,2005,166748,Gasolina,Automático,Cinza,2,GO,10000,0
Honda,CR-V,2011,2011,96935,Flex,Manual,Marrom,4,BA,21243,0
Fiat,Argo,2017,2018,109092,Flex,Manual,Vermelho,4,ES,18893,0
Citroën,C4 Cactus,2010,2010,306811,Flex,Manual,Prata,4,ES,10000,0
Fiat,Pulse,2009,2009,238301,Flex,CVT,Azul,4,PE,10000,0
Ford,Ka,2023,2024,18653,Flex,Manual,Prata,4,BA,38097,1
Toyota,Hilux,2017,2018,64810,Gasolina,Manual,Marrom,2,SP,36595,1
Citroën,Aircross,2024,2024,11593,Flex,Manual,Branco,4,BA,61418,1
Toyota,Corolla,2007,2008,163061,Diesel,Automático,Vermelho,4,GO,11592,0
Volkswagen,Gol,2018,2019,79593,Diesel,Manual,Cinza,4,ES,16703,1
Jeep,Compass,2012,2013,141825,Flex,Manual,Branco,2,CE,18045,0
Volkswagen,T-Cross,2023,2023,25190,Flex,Automático,Branco,4,SC,35140,1
Honda,WR-V,2020,2021,83126,Flex,Manual,Azul,4,RS,60511,1
Nissan,Versa,2016,2017,58292,Flex,Automático,Azul,4,DF,39684,0
Hyundai,Tucson,2011,2011,223327,Flex,Automático,Cinza,2,RJ,10000,0
Chevrolet,Tracker,2010,2010,154720,Flex,Manual,Vermelho,4,CE,10000,0
Ford,Fiesta,2006,2007,384134,Gasolina,Manual,Vermelho,2,MG,10000,0
Fiat,Mobi,2014,2014,112465,Flex,Manual,Cinza,4,RS,11065,1
Peugeot,3008,2016,2017,59099,Gasolina,Manual,Cinza,4,DF,23657,0
Chevrolet,Onix,2021,2022,30918,Flex,Automatizado,Branco,4,GO,40391,1
Jeep,Commander,2006,2007,165409,Flex,Automático,Preto,4,SP,11264,0
Fiat,Cronos,2024,2024,13384,Flex,Automático,Vermelho,4,SC,67844,1
Hyundai,HB20,2018,2019,60138,Flex,Automático,Preto,4,CE,40907,1
Peugeot,2008,2010,2010,330523,Flex,Manual,Marrom,4,MG,10000,0
Jeep,Commander,2024,2024,26080,Diesel,Manual,Prata,4,ES,94398,1
Honda,Fit,2018,2018,95021,Flex,Manual,Preto,4,ES,33598,0
Toyota,Etios,2014,2015,112717,Flex,Automático,Preto,4,RJ,26256,0
Renault,Clio,2013,2014,179791,Flex,Manual,Azul,4,RJ,10000,0
Ford,EcoSport,2018,2018,112085,Flex,Manual,Marrom,4,GO,22090,0
Nissan,Frontier,2005,2006,216932,Flex,Automático,Vermelho,4,PE,10000,0
Renault,Logan,2005,2005,216946,Flex,Automático,Cinza,4,SP,10000,0
Citroën,Aircross,2019,2019,75690,Flex,Manual,Vermelho,2,PR,29668,0
Citroën,Aircross,2010,2010,342121,Flex,Manual,Preto,4,PR,10000,0
Renault,Clio,2021,2021,69136,Flex,Automático,Branco,4,PR,26601,1
Honda,Civic,2022,2023,24470,Flex,Manual,Prata,4,RJ,77570,0
Jeep,Compass,2015,2015,85004,Flex,Automático,Cinza,4,PR,35676,0
Honda,HR-V,2005,2005,367422,Flex,Manual,Vermelho,4,RS,10000,0
Renault,Logan,2023,2024,10130,Flex,Automático,Marrom,4,PE,43406,1
Citroën,C4 Cactus,2011,2011,233643,Flex,Manual,Cinza,2,CE,10000,0
Citroën,C4 Cactus,2022,2022,35434,Gasolina,Manual,Marrom,2,DF,43820,1
Toyota,SW4,2013,2014,108135,Flex,Manual,Marrom,2,PE,22915,0
Fiat,Uno,2022,2022,65197,Flex,Manual,Preto,4,DF,24343,1
Renault,Logan,2022,2023,25296,Diesel,Manual,Vermelho,4,PE,45565,1
Honda,Fit,2017,2018,136177,Flex,Manual,Azul,4,BA,23838,0
Renault,Captur,2019,2019,84283,Flex,Manual,Branco,4,ES,20748,1
Honda,Fit,2025,2025,1526,Flex,Automático,Prata,4,BA,146939,1
Toyota,RAV4,2020,2020,60265,Flex,Manual,Marrom,2,PR,39332,1
Hyundai,Creta,2023,2023,42163,Flex,Manual,Azul,4,SC,57948,1
Ford,Focus,2012,2012,249955,Flex,Automático,Vermelho,4,DF,10000,0
Peugeot,2008,2014,2015,130183,Gasolina,Automatizado,Prata,4,CE,14058,0
Renault,Duster,2025,2025,686,Gasolina,Automático,Vermelho,4,MG,62698,1
Citroën,Aircross,2015,2015,126028,Flex,Manual,Prata,2,RS,13481,0
Honda,Fit,2022,2023,21448,Flex,Automático,Vermelho,2,RJ,89789,1
Citroën,C4 Cactus,2019,2019,77260,Flex,Manual,Marrom,2,PR,21780,1
Jeep,Compass,2016,2016,75097,Flex,Automático,Azul,4,RJ,42609,1
Citroën,C4 Cactus,2023,2024,9158,Flex,CVT,Branco,2,RJ,48360,1
Honda,City,2024,2024,14547,Flex,CVT,Marrom,4,SC,104585,1
Citroën,Aircross,2011,2011,304812,Gasolina,Automático,Prata,4,BA,10000,0
Renault,Sandero,2014,2014,126362,Flex,Manual,Vermelho,4,DF,11256,0
Peugeot,3008,2013,2014,147851,Flex,Manual,Azul,4,PR,10000,0
Nissan,Versa,2009,2009,221564,Diesel,Automático,Preto,4,DF,10000,0
Chevrolet,Tracker,2009,2010,163113,Gasolina,Automático,Cinza,4,SP,10000,0
Volkswagen,Saveiro,2007,2007,267381,Flex,Automático,Azul,2,GO,10000,0
Toyota,Corolla,2022,2022,45011,Flex,Manual,Cinza,2,PE,71622,1
Volkswagen,Amarok,2018,2019,97324,Diesel,Manual,Branco,4,BA,27496,0
Citroën,C4 Cactus,2012,2013,211427,Flex,Automático,Preto,4,PR,10000,0
Citroën,C4 Cactus,2010,2010,197018,Flex,Automático,Vermelho,2,ES,10000,0
Renault,Logan,2025,2025,978,Flex,CVT,Vermelho,4,SC,50920,1
Hyundai,Tucson,2012,2013,251541,Flex,Manual,Preto,4,CE,10000,0
Chevrolet,Cobalt,2022,2022,22427,Flex,CVT,Branco,4,GO,46161,0
Nissan,Sentra,2018,2019,73599,Flex,Automático,Branco,4,RJ,36394,1
Chevrolet,S10,2015,2015,179355,Flex,Manual,Vermelho,4,SP,10000,0
Honda,HR-V,2022,2022,32988,Diesel,Manual,Branco,4,RS,74690,1
Honda,CR-V,2014,2015,142793,Flex,Manual,Cinza,4,SP,14437,0
Renault,Duster,2024,2025,2135,Flex,Manual,Vermelho,4,ES,57130,1
Citroën,Aircross,2021,2021,54078,Flex,Manual,Azul,4,RJ,31074,1
Renault,Clio,2014,2014,195575,Flex,Manual,Vermelho,4,RS,10000,0
Renault,Logan,2010,2010,168323,Flex,Manual,Marrom,2,SC,10000,0
Chevrolet,S10,2016,2016,68976,Diesel,CVT,Prata,4,RJ,20568,0
Citroën,C4 Cactus,2007,2008,191132,Flex,Manual,Azul,4,RS,10000,0
Jeep,Commander,2005,2005,339709,Gasolina,Automático,Preto,4,RS,10000,0
Peugeot,208,2012,2012,95214,Flex,Manual,Preto,4,DF,13218,0
Peugeot,2008,2006,2007,210531,Flex,Automático,Prata,4,PR,10000,0
Nissan,March,2017,2017,86149,Flex,Manual,Preto,4,DF,24759,0
Ford,Focus,2016,2017,143250,Flex,Automático,Marrom,4,PR,13813,0
Honda,CR-V,2019,2020,83529,Flex,Manual,Prata,4,MG,52846,1
Nissan,Versa,2008,2009,103021,Flex,Manual,Vermelho,4,BA,13628,0
Volkswagen,Voyage,2020,2021,46990,Flex,Automático,Branco,2,SC,26443,0
Peugeot,2008,2023,2024,13080,Flex,Manual,Branco,4,MG,44491,1
Chevrolet,Prisma,2017,2018,92536,Gasolina,Manual,Cinza,4,BA,21733,0
Hyundai,Creta,2011,2011,168514,Flex,Manual,Azul,4,PE,10515,0
Citroën,C3,2024,2025,1608,Flex,CVT,Cinza,4,BA,72685,1
Peugeot,208,2017,2017,115252,Gasolina,Manual,Marrom,4,SP,12100,0
Ford,Ka,2009,2010,182826,Flex,Automático,Marrom,4,SC,10000,0
Toyota,Corolla,2021,2022,56792,Flex,Manual,Vermelho,4,SC,72963,0
Jeep,Renegade,2012,2013,177095,Diesel,Manual,Azul,4,CE,10665,0
Ford,Ka,2016,2017,104806,Flex,Automático,Azul,4,PR,23269,0
Citroën,C4 Cactus,2007,2007,231651,Flex,Manual,Azul,2,MG,10000,0
Nissan,Versa,2009,2009,173632,Flex,Automático,Vermelho,4,GO,10000,0
Peugeot,2008,2023,2024,11713,Flex,Manual,Branco,4,PR,57736,1
Honda,WR-V,2018,2018,176375,Flex,Automático,Preto,4,PR,20605,0
Chevrolet,Onix Plus,2024,2025,1725,Flex,Automático,Vermelho,2,SC,67746,1
Renault,Captur,2011,2012,196574,Etanol,CVT,Vermelho,2,ES,10000,0
